variant,seed,bin,n,NMSE,MAE,SSIM
G00_generic_film_sincos_Pcyc,0,abs_Pcyc_le_0p25,100,0.9851073983778779,0.8322014040553692,0.7561344836823389
G00_generic_film_sincos_Pcyc,0,large,100,0.9844428492001929,0.8270370565881633,0.7234847935734766
G00_generic_film_sincos_Pcyc,0,medium,100,0.9869637729310355,0.828129078745842,0.7263551698434373
G00_generic_film_sincos_Pcyc,0,small,100,0.9842597507351862,0.8270748871564865,0.707465837513718
G00_generic_film_sincos_Pcyc,1,abs_Pcyc_gt_0p25,100,0.9908662575726308,0.8267025339603424,0.5597799767305343
G00_generic_film_sincos_Pcyc,1,abs_Pcyc_le_0p25,100,0.9897573505716485,0.8342448847810018,0.755089566601329
G00_generic_film_sincos_Pcyc,1,large,100,0.9908406590347617,0.8296568682699492,0.7219320505178399
G00_generic_film_sincos_Pcyc,1,medium,100,0.9906218484795302,0.8297282087802887,0.7253688747946481
G00_generic_film_sincos_Pcyc,1,small,100,0.990310206351247,0.8296684819459915,0.7060647580074928
G00_generic_film_sincos_Pcyc,2,abs_Pcyc_gt_0p25,100,0.9830900835203558,0.823419326543808,0.5630599487702734
G00_generic_film_sincos_Pcyc,2,abs_Pcyc_le_0p25,100,0.982725025000413,0.8312131602739551,0.7567715135182584
G00_generic_film_sincos_Pcyc,2,large,100,0.9837487468544016,0.8266046372326937,0.7239459555517539
G00_generic_film_sincos_Pcyc,2,medium,100,0.9818425294352694,0.826021870970726,0.7274722844465241
G00_generic_film_sincos_Pcyc,2,small,100,0.9831567848055223,0.8265289103984833,0.7081894101985925
G01_generic_film_scalar_Pcyc,0,abs_Pcyc_gt_0p25,100,0.9911554307090544,0.8268343335390091,0.5594367955663826
G01_generic_film_scalar_Pcyc,0,abs_Pcyc_le_0p25,100,0.9915489107762789,0.834878941172177,0.7546316286811507
G01_generic_film_scalar_Pcyc,0,large,100,0.9905079060169094,0.8294504080155883,0.7218530656318343
G01_generic_film_scalar_Pcyc,0,medium,100,0.9913560633273885,0.8300930035114288,0.7249667380906618
G01_generic_film_scalar_Pcyc,0,small,100,0.9919643347681018,0.8302327901124954,0.7055952579713091
G01_generic_film_scalar_Pcyc,1,abs_Pcyc_gt_0p25,100,0.994107207582386,0.8280549389123917,0.5583621236624956
G01_generic_film_scalar_Pcyc,1,abs_Pcyc_le_0p25,100,0.9934275609043807,0.8358252478629044,0.7542446630632024
