ood_split,dataset_dir,variant,seed,NMSE_mean,PSNR_mean,SSIM_mean,MAE_mean,runtime_with_ref3_per_sample_mean,num_samples,status
Unseen-Parameter OOD,unseen_param_ood,S05_concat_Mshell_delta_Pcyc,1,0.9809445733744845,27.077920811418263,0.3154083874309434,0.0026114397391211242,0.5482907870797863,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S05_concat_Mshell_delta_Pcyc,2,2.8962685116574267,22.944191099231862,0.19609248165991858,0.014731988096609711,0.5485085995297777,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S06_geometry_branch_bottleneck_concat,0,0.9954191642363017,27.014193866669675,0.3038367748199557,0.002492051416775212,0.548734166250033,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S06_geometry_branch_bottleneck_concat,1,1.6441106422918679,25.085358649448423,0.2940024835349305,0.008103471652138977,0.5487356742997145,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S06_geometry_branch_bottleneck_concat,2,0.9855714464693647,27.05747102416859,0.31631574260061773,0.002937662287149578,0.5487362883496826,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,0,0.9963444916383939,27.010160846292514,0.30431796637578806,0.002583624980179593,0.5491019462796976,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,1,0.98634356510897,27.054025386407922,0.3142168072274635,0.0028290388255845754,0.5493044800296047,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S07_generic_film_middeep,2,0.9941772651772034,27.019810773030247,0.32329267489379665,0.0043760361289605495,0.5490481390996138,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S08_rsbfilm_middeep_default,0,0.993407539798589,27.02299806685849,0.3068090228274309,0.0026194426335860044,0.5491572178496427,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S08_rsbfilm_middeep_default,1,0.9840072702976039,27.06433918508113,0.31724221706178535,0.0029099757969379427,0.5492016221302037,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S08_rsbfilm_middeep_default,2,0.9927776075900706,27.02583176739648,0.3225035394023804,0.0038383352593518794,0.5494423236399961,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S09_concat_Mshell_delta_Pcyc_sincos,0,0.9939422595855412,27.020653599369055,0.3052533328787175,0.002531985609093681,0.5482935489497686,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S10_geometry_branch_bottleneck_concat_Pcyc_sincos,0,0.9994385518405844,26.996686850505185,0.30153735302574775,0.002526494584744796,0.5487203442596364,100,evaluated
Unseen-Parameter OOD,unseen_param_ood,S11_rsbfilm_Pcyc_sincos,0,0.9980498947935097,27.002772895639986,0.31595011334232503,0.003468280874658376,0.5491737020197616,100,evaluated
