method_id,table_label,ood_split,seed,sample_id,NMSE,PSNR,SSIM,MAE
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00077,1.5264048265790293,27.458330504946524,0.3528793425580604,0.006296762265264988
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00078,1.2181889292601262,28.64975024533482,0.3899073011639064,0.004756532143801451
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00079,1.229360258255902,27.461958985328177,0.33743840334725317,0.0054213800467550755
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00080,1.1731006699697617,26.466976248129676,0.2542295704520916,0.009145577438175678
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00081,1.3665472471502516,27.006752283467286,0.3370770788026203,0.007252482231706381
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00082,4.170346572185662,25.140018760501285,0.10888046769544212,0.014889644458889961
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00083,1.085518165612618,30.608482713118015,0.505419185332317,0.0032429739367216825
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00084,1.3107578216558489,28.862822350329566,0.37071756780000675,0.006202891934663057
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00085,1.4446673354273951,28.204132039161554,0.3228146370080622,0.007052864413708448
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00086,2.2470624437362954,26.959280391336236,0.20708618665097073,0.011233854107558727
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00087,2.3444851811875878,24.62986401751449,0.11529423319940243,0.01570342667400837
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00088,2.620883197966989,26.195948889688893,0.17175477361462824,0.01167041715234518
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00089,1.3785554647961238,28.405915682433708,0.34278136115737795,0.006774491164833307
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00090,1.0659713465765124,31.82255059881227,0.5740052055095609,0.002654687501490116
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00091,9.513931863540474,19.695083546749213,0.011134355041714403,0.04346969351172447
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00092,1.0475281341469485,27.064302555095168,0.3206791165936051,0.004713805858045816
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00093,1.353571789157355,28.19075406218646,0.3709516468850355,0.0066132391802966595
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00094,1.3644554200437182,26.598672608539733,0.2540750789106304,0.008556836284697056
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00095,1.0815611139243744,27.034020346071582,0.30985522672428595,0.006865950301289558
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00096,2.1569938454168733,26.137954893743952,0.19371707601422336,0.010822015814483166
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00097,1.078433518757182,28.834772415582442,0.3993591956122289,0.004758655093610287
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00098,1.8312225394990689,27.672713749251145,0.2943898288409895,0.0074506280943751335
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,0,random_et_test_00099,1.6455789608907074,23.410403212053808,0.11323218079177905,0.018735548481345177
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00000,1.1718962997617532,29.882259338002054,0.46692067622370925,0.0036894220393151045
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00001,1.281546907897254,32.33857890041729,0.5802265343702996,0.003462858498096466
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00002,1.3331387780954262,29.51325267928616,0.36595734660227547,0.007493261713534594
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00003,1.1325126466138853,26.954146887707044,0.29735056924481923,0.00643227668479085
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00004,2.8113356131360168,23.928790049574573,0.08247067491780574,0.019349731504917145
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00005,2.869574268794687,25.966518955328183,0.11410096852797999,0.01629212684929371
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00006,1.94061317997073,27.884186644033562,0.247219272266386,0.009471953846514225
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00007,1.2480467416645735,28.637882829022864,0.3843394514575744,0.004731262102723122
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00008,1.0353196203402273,27.470445342545137,0.33488356213103265,0.005305215250700712
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00009,3.676723109259773,24.858333214658117,0.1359141228001806,0.012471769005060196
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00010,1.132758105454284,28.38706836363096,0.36548627879263584,0.0064081670716404915
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00011,1.4429237301635505,25.90380214563912,0.20252208333336844,0.011565301567316055
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00012,1.1247619226461267,28.08645960596902,0.3665590219155766,0.004824093077331781
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00013,1.9691041541151741,28.898017900740953,0.372494073888544,0.005527372006326914
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00014,1.024239927973753,30.34824928110094,0.4965545424893651,0.003102815244346857
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00015,1.0061076237644542,28.202834267462393,0.37673136340443486,0.003828969784080982
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00016,1.3468330251046448,26.72152243715645,0.25433803177628617,0.009177809581160545
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00017,1.3441662857385808,26.53787491534411,0.22419176577920605,0.010730089619755745
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00018,1.4264727339014442,26.60496246687304,0.2541897145329894,0.008453454822301865
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00019,1.5111023862376187,26.40605687470479,0.271344743602257,0.008258803747594357
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00020,1.7601058476007057,26.26744841001053,0.1719295039172558,0.01291892770677805
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00021,2.132229019384823,25.16076819331549,0.17004936303820375,0.011495075188577175
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00022,1.331370027025265,29.52568092660971,0.39256152347475537,0.006198126822710037
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00023,1.177754845572158,27.467411629192892,0.3001617515150945,0.007855377160012722
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00024,2.402661932067429,27.293469186763954,0.20870471602004376,0.011215492151677608
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00025,3.815552604234215,21.753526101903343,0.037314156149238824,0.027107957750558853
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00026,1.0867475643858973,27.290939136282176,0.31940648272332767,0.006747948005795479
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00027,1.09123129966298,30.2000123616847,0.477091604354218,0.004458369221538305
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00028,1.1284708783619763,28.938529516680074,0.39658952319198343,0.005333163309842348
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00029,1.0142995590787307,28.595099786406788,0.39714850046263345,0.003466181457042694
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00030,1.3309863997194125,26.691925689633692,0.2554126632256397,0.009122787043452263
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00031,1.0349210071577808,31.34109497932037,0.5531242506428176,0.002244385192170739
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00032,1.009822626971957,28.97276386144584,0.4154063142985265,0.002784715499728918
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00033,1.2230797611316568,30.061649546542803,0.4212027498614145,0.006235981825739145
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00034,4.095175796798525,25.12513703795953,0.07892609576508729,0.018492957577109337
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00035,1.7502636810756527,26.862379653920662,0.2600706439824213,0.008876216597855091
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00036,1.297207011850291,26.048516554589042,0.24029445406933636,0.009432910941541195
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00037,1.0502307405625795,26.943421306679838,0.3088565599210546,0.006572138052433729
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00038,1.0198618424387222,28.372844274116268,0.38475165744274203,0.003978312946856022
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00039,1.0750906073193351,29.12935665119491,0.4388661632004454,0.004093562718480825
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00040,1.0968539061424851,28.678639767474404,0.39094270528110514,0.005743089132010937
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00041,1.1785196568751253,31.070402491064804,0.504798368624437,0.004681325983256102
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00042,1.046643148646113,26.89083403446265,0.30675713402214166,0.006601383909583092
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00043,1.0124276491112247,32.14776856688552,0.5977117831616986,0.0019997882191091776
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00044,1.0419992775353009,29.0181226190419,0.41533234409982445,0.004501644521951675
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00045,1.185420226898804,28.39412910270472,0.3709485170548368,0.0050500123761594296
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00046,1.4120823562054323,27.935335740495418,0.3110910118319577,0.007208912633359432
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00047,1.0669592245368469,27.419811853202482,0.33110438961072075,0.004806825425475836
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00048,1.0862936446108125,29.17642827300569,0.4161641311168863,0.004935652948915958
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00049,1.1875641341485335,28.064170182317124,0.3483358878961766,0.0062351166270673275
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00050,1.8160557211244497,25.85016267026432,0.1532364353041531,0.014287755824625492
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00051,1.048496188734588,31.38361455806322,0.5508694618035178,0.0028408165089786053
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00052,1.0712491258803971,28.513041704124934,0.3858161807035396,0.005329411011189222
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00053,1.4141259257649954,25.414019656999862,0.175512543574998,0.01373977679759264
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00054,1.0104354986627146,30.73151142965397,0.5181416185517776,0.002098678145557642
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00055,1.0619613125899603,30.626377730589102,0.5110118877765625,0.003829388180747628
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00056,1.0150311464471387,29.19679123817822,0.43198688643311395,0.003059674520045519
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00057,1.1202901146461568,26.451846789155567,0.2813559971470753,0.006032856181263924
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00058,1.0470355917830436,27.794876143674408,0.35604716490155514,0.005267010070383549
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00059,1.054889360033076,31.2655468746461,0.5445651975963011,0.0026314558926969767
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00060,1.0125158577214275,27.356242023514127,0.32594008058230084,0.0035512170288711786
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00061,1.651666466786186,24.710268651238522,0.166617704021121,0.013797424733638763
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00062,1.3131867056001352,26.893145555907658,0.27938853792771695,0.007417475804686546
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00063,1.0282905380795127,31.448654993901982,0.5594264080796744,0.002079026773571968
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00064,1.0045020922277326,30.08967013121573,0.47760524356689177,0.002048039110377431
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00065,1.135165836485556,27.615139053514174,0.32588899709515134,0.006010953802615404
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00066,1.5033464581798035,28.054427787322822,0.2738172121842736,0.009374916553497314
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00067,1.1838461492993981,27.324733316804593,0.31744055090417395,0.006039853673428297
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00068,1.2001876182391042,26.786390893435517,0.27002710865054436,0.008652305230498314
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00069,1.1035478539145653,28.631344017207052,0.39570409280789137,0.005091250408440828
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00070,4.5478329823111,23.38900033809609,0.05732865601594037,0.02109956368803978
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00071,1.002908379398446,29.336046782768285,0.4365899746479406,0.0024261889047920704
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00072,1.8848624242784473,31.484859118382587,0.42110798785032805,0.0071046482771635056
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00073,1.0599296210230602,27.164626433301144,0.31433390638027253,0.005538580007851124
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00074,1.3124333079301012,29.92893736764227,0.4487107987800737,0.004522076807916164
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00075,1.0133081788933953,29.015836623019617,0.41955003796424317,0.0027846782468259335
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00076,1.0353393832326874,30.2244139920227,0.4868149165122591,0.0027986252680420876
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00077,1.0493184441709138,29.08595461955825,0.42175504698073973,0.004112738650292158
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00078,1.0639826135868262,29.237551341660293,0.4260531501729363,0.0038925933185964823
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00079,1.0137977117244354,28.299237577370306,0.37693559536599347,0.0036488529294729233
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00080,1.1024275875963545,26.736828207322905,0.2786001617002157,0.007746908348053694
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00081,1.0320375118553795,28.226044337948082,0.39836376762830206,0.0050401450134813786
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00082,3.930518127076175,25.397242270599236,0.1347978794094371,0.012817872688174248
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00083,1.0291396545550167,30.84011042796827,0.5219152609866665,0.002475016051903367
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00084,1.0901949185333268,29.663005239983228,0.4324670331944394,0.00500502809882164
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00085,1.1122467595637082,29.339799116816163,0.415559047363504,0.00508531928062439
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00086,2.0931043549042863,27.26752297653123,0.23417533049029557,0.009471266530454159
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00087,2.3711694701748574,24.580713219062464,0.12269904600869715,0.014542984776198864
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00088,1.0222154935327217,30.28500113665501,0.491156175494735,0.0029568118043243885
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00089,1.3118640431873567,28.621269884278572,0.37140231677523644,0.0058979857712984085
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00090,1.335348545791057,30.844059399358656,0.5160356299276985,0.002831977093592286
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00091,4.497273538232705,22.949190548534503,0.06681184310732677,0.01663399115204811
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00092,1.003845273329465,27.2492918576142,0.3182069573226501,0.003371167229488492
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00093,1.4160449167045395,27.994796629042344,0.3546934465754421,0.0055896867997944355
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00094,1.1919864762355485,27.185552671776453,0.29011245636359306,0.007677164860069752
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00095,1.0987309821063762,26.965617449588287,0.3085358438782571,0.005820399150252342
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00096,1.4902011240717086,27.743995059329244,0.3128959873816276,0.006835012696683407
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00097,1.0291762194684255,29.037808518841423,0.41827712464968075,0.003241415601223707
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00098,1.1047072461864549,29.86765293763742,0.44849298071481214,0.004767925478518009
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,1,random_et_test_00099,1.20727454149473,24.755530232264064,0.1766870670795255,0.013739840127527714
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00000,1.1440856783454265,29.986565452417068,0.4556813179025297,0.0048554386012256145
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00001,1.2121648800213904,32.58030688477031,0.5653904635306478,0.004510972183197737
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00002,1.1141947435717703,30.292395370160143,0.45636443990957803,0.005296457093209028
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00003,1.0583538944131294,27.24826843936484,0.3075449634581848,0.006829251069575548
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00004,2.0241725682554814,25.355441376022,0.14466087238484995,0.014030540362000465
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00005,2.29484680028426,26.93715649036545,0.20494673806814798,0.010261667892336845
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00006,1.3753917048870754,29.379312342712375,0.3401082498631159,0.008002202957868576
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00007,1.2132619280495434,28.760645846831807,0.38853969567306235,0.004812627099454403
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00008,1.0231548873031853,27.52177585013552,0.33718087940574615,0.005483701825141907
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00009,3.2207062070701933,25.43343139395442,0.163648990677294,0.011191802099347115
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00010,1.0545707535249604,28.697682855624777,0.39628813993038053,0.004554990213364363
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00011,1.2966025678245183,26.368167076766543,0.2282353362188754,0.010201787576079369
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00012,1.089332396539426,28.22546167306019,0.36565655147497206,0.005191612057387829
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00013,1.6994269873101835,29.53767983310491,0.4125632612436353,0.005071026273071766
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00014,0.9976499626394093,30.46248417852715,0.49731559232675937,0.0014468177687376738
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00015,1.0020225366268807,28.22050378473479,0.37686572575880284,0.004685315303504467
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00016,1.1357700224279046,27.46175578918624,0.2930012019690633,0.00832090713083744
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00017,1.166974668216512,27.15179053205526,0.273370259882154,0.009082052856683731
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00018,1.3327256047233782,26.900189535977916,0.2539393513399196,0.00916206929832697
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00019,1.4461919709716209,26.596736576382803,0.2730521141219091,0.008509122766554356
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00020,1.49670259594153,26.97148091474922,0.23313154597371263,0.010155390948057175
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00021,1.845527792062914,25.787900974764817,0.22528693525907054,0.00844405684620142
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00022,1.1478255356080214,30.169909870661407,0.4458167275431975,0.005203238222748041
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00023,1.0475034047613194,27.97640595866639,0.34697692302212285,0.00644082622602582
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00024,2.0017235684833965,28.086354822916153,0.27389930606094764,0.008909610100090504
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00025,2.0497527372881224,24.452085743348484,0.10394489200897707,0.017852095887064934
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00026,1.0782424316789725,27.32506182774606,0.3207975595603366,0.006452340167015791
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00027,1.0608926531171856,30.322465858000406,0.479290943865555,0.004067691508680582
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00028,1.1198633853593984,28.971782610008802,0.3886125740326625,0.005874503403902054
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00029,1.0048151958827918,28.6359003198595,0.3971204424629051,0.00330340419895947
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00030,1.1186766154565833,27.446616127343958,0.31326715210534944,0.007081642281264067
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00031,0.9962759468634753,31.50637066440515,0.5585034308405584,0.0011649499647319317
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00032,0.9982106084194754,29.02299293884613,0.4132507289472911,0.002030198695138097
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00033,1.031432138761,30.801791020241765,0.5171338836746563,0.002927834168076515
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00034,2.9781099713167722,26.508455001789436,0.12484935941830212,0.01547781378030777
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00035,1.5305246828351036,27.445010872481443,0.3069866757811922,0.007363602519035339
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00036,1.1511084947549752,26.567446857907324,0.2734804970995128,0.00818814616650343
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00037,1.0217825944117656,27.062683698108675,0.3118194111225814,0.006143859121948481
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00038,1.0070541543430969,28.427729348960725,0.38542554433877824,0.0037666233256459236
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00039,0.9952761106095115,29.464371846760105,0.44429977830707795,0.002340443432331085
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00040,1.0378650091363315,28.91871874249498,0.40592356140387575,0.004488655366003513
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00041,1.1369958660958817,31.22618206098457,0.5179132936919776,0.004391122609376907
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00042,1.0392336452898476,26.921688415716346,0.3003753198310517,0.0072991130873560905
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00043,1.0023389812998256,32.19126234832563,0.5988022860085682,0.0014839301584288478
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00044,1.001920035779141,29.18846631987949,0.4282793370435443,0.00283508887514472
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00045,1.0804735367324925,28.796711040079575,0.3977138119914549,0.004647144116461277
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00046,1.147544916793631,28.836239070252102,0.3652443508935021,0.006637617480009794
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00047,1.0309397908230835,27.568956968404507,0.34018337768124673,0.004571613389998674
O01_ref3_residual_UNet,ref3 + residual U-Net,Random-ET OOD,2,random_et_test_00048,1.0420773471510343,29.356900995869925,0.4346819623553782,0.0037349204067140818
