variant,sample_id,bin,nmse,ssim,mae,boundary_band_m
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0002,abs_pcyc_le_0p25,1.0,0.5245703720797714,0.9222027659416199,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0002,abs_pcyc_gt_0p25,1.0,0.49967799997807727,0.9331211447715759,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0002,small,0.849867108228525,0.5971339858135432,0.848373293876648,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0002,medium,0.7848507774444351,0.7614830036623952,0.8404660820960999,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0002,large,0.637087565152414,0.7776521711738485,0.7297546863555908,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0002,abs_pcyc_le_0p25,0.849867108228525,0.5971339858135432,0.848373293876648,
S06_geometry_branch_bottleneck_concat,small_rect_edge_test_0002,abs_pcyc_gt_0p25,0.7026547738313194,0.653963199864571,0.7772024869918823,
S07_generic_film_middeep,small_rect_edge_test_0002,small,0.9744538414739934,0.5368293085247934,0.9099363684654236,
S07_generic_film_middeep,small_rect_edge_test_0002,medium,0.947113232776098,0.7110778817313159,0.9240098595619202,
S07_generic_film_middeep,small_rect_edge_test_0002,large,0.773902841114814,0.7274350868320836,0.8056690692901611,
S07_generic_film_middeep,small_rect_edge_test_0002,abs_pcyc_le_0p25,0.9744538414739934,0.5368293085247934,0.9099363684654236,
S07_generic_film_middeep,small_rect_edge_test_0002,abs_pcyc_gt_0p25,0.8507617744706599,0.5772637800223619,0.856386661529541,
S08_rsbfilm_middeep_default,small_rect_edge_test_0002,small,0.9760520966991626,0.5360576209159694,0.910720705986023,
S08_rsbfilm_middeep_default,small_rect_edge_test_0002,medium,0.9525029094621693,0.7094218844571674,0.9266278147697449,
S08_rsbfilm_middeep_default,small_rect_edge_test_0002,large,0.7799468073865038,0.7252179966521689,0.8088863492012024,
S08_rsbfilm_middeep_default,small_rect_edge_test_0002,abs_pcyc_le_0p25,0.9760520966991626,0.5360576209159694,0.910720705986023,
S08_rsbfilm_middeep_default,small_rect_edge_test_0002,abs_pcyc_gt_0p25,0.8565155283777846,0.5742990742683773,0.8593469858169556,
S01_ref3,L_shape_test_0003,small,0.5979797238240656,0.7577885200003982,0.5551550984382629,
S01_ref3,L_shape_test_0003,medium,0.4757077331489573,0.8416881614221673,0.4743488132953644,
S01_ref3,L_shape_test_0003,large,0.6055958568303756,0.7549652518967994,0.647321879863739,
S01_ref3,L_shape_test_0003,abs_pcyc_le_0p25,0.573868941423175,0.7472159987022631,0.5370013117790222,
S01_ref3,L_shape_test_0003,abs_pcyc_gt_0p25,0.5620048680647387,0.7153858637335183,0.5763427019119263,
S02_plain_residual_unet,L_shape_test_0003,small,0.572243329235163,0.7688957477376323,0.5423941016197205,
S02_plain_residual_unet,L_shape_test_0003,medium,0.45367865726570694,0.8495457271501852,0.4620486795902252,
S02_plain_residual_unet,L_shape_test_0003,large,0.5761063715367756,0.7677453837182727,0.6306599974632263,
S02_plain_residual_unet,L_shape_test_0003,abs_pcyc_le_0p25,0.5493799425716527,0.7587615893837455,0.5248755216598511,
S02_plain_residual_unet,L_shape_test_0003,abs_pcyc_gt_0p25,0.5347438557514548,0.7304702276753268,0.5611017942428589,
S03_concat_Mshell,L_shape_test_0003,small,0.990966275481493,0.5785395659897494,0.7872201800346375,
S03_concat_Mshell,L_shape_test_0003,medium,1.0,0.6452652305952411,0.7497045397758484,
S03_concat_Mshell,L_shape_test_0003,large,1.0,0.5825841877334657,0.8547112941741943,
S03_concat_Mshell,L_shape_test_0003,abs_pcyc_le_0p25,0.992321491619416,0.5370420639747423,0.7772791385650635,
S03_concat_Mshell,L_shape_test_0003,abs_pcyc_gt_0p25,1.0,0.46443002002001665,0.8123964667320251,
S04_concat_Mshell_delta,L_shape_test_0003,small,0.6256735146652954,0.7459149575793349,0.5682445168495178,
S04_concat_Mshell_delta,L_shape_test_0003,medium,0.4887690262917731,0.8370210591377008,0.48147010803222656,
S04_concat_Mshell_delta,L_shape_test_0003,large,0.6240488402710195,0.7471692148212596,0.65640789270401,
S04_concat_Mshell_delta,L_shape_test_0003,abs_pcyc_le_0p25,0.5983869535078561,0.7356886042665468,0.5486330986022949,
S04_concat_Mshell_delta,L_shape_test_0003,abs_pcyc_gt_0p25,0.5792153738307994,0.7061080902238035,0.5849140882492065,
S05_concat_Mshell_delta_Pcyc,L_shape_test_0003,small,1.0,0.5746316732466493,0.7918424010276794,
S05_concat_Mshell_delta_Pcyc,L_shape_test_0003,medium,1.0,0.6452652305952411,0.7497045397758484,
S05_concat_Mshell_delta_Pcyc,L_shape_test_0003,large,1.0,0.5825841877334657,0.8547112941741943,
S05_concat_Mshell_delta_Pcyc,L_shape_test_0003,abs_pcyc_le_0p25,1.0,0.5334002498261736,0.7810856103897095,
S05_concat_Mshell_delta_Pcyc,L_shape_test_0003,abs_pcyc_gt_0p25,1.0,0.46443002002001665,0.8123964667320251,
S06_geometry_branch_bottleneck_concat,L_shape_test_0003,small,0.6532249933360095,0.731824658279861,0.5949180722236633,
S06_geometry_branch_bottleneck_concat,L_shape_test_0003,medium,0.5623114007526839,0.8096223129450357,0.5270431637763977,
S06_geometry_branch_bottleneck_concat,L_shape_test_0003,large,0.6612162193631334,0.7301924571649979,0.681640088558197,
S06_geometry_branch_bottleneck_concat,L_shape_test_0003,abs_pcyc_le_0p25,0.6363043032873779,0.7152103534776884,0.5799797773361206,
S06_geometry_branch_bottleneck_concat,L_shape_test_0003,abs_pcyc_gt_0p25,0.6271743332836685,0.6774243201343938,0.6177808046340942,
S07_generic_film_middeep,L_shape_test_0003,small,0.7896986363868379,0.6710653780221455,0.6672137379646301,
S07_generic_film_middeep,L_shape_test_0003,medium,0.676985981884885,0.7666660373900269,0.5911106467247009,
S07_generic_film_middeep,L_shape_test_0003,large,0.8124135327799648,0.6649293738248847,0.7591398358345032,
S07_generic_film_middeep,L_shape_test_0003,abs_pcyc_le_0p25,0.7707172562230038,0.649124739995286,0.6512722969055176,
S07_generic_film_middeep,L_shape_test_0003,abs_pcyc_gt_0p25,0.7639488436673301,0.6004011870448628,0.6891604661941528,
S08_rsbfilm_middeep_default,L_shape_test_0003,small,0.794690065098103,0.6687941575525663,0.6700793504714966,
S08_rsbfilm_middeep_default,L_shape_test_0003,medium,0.6829988815341185,0.7644010583376624,0.5943413972854614,
S08_rsbfilm_middeep_default,L_shape_test_0003,large,0.818657910684432,0.6622277603459079,0.7622852325439453,
S08_rsbfilm_middeep_default,L_shape_test_0003,abs_pcyc_le_0p25,0.7757680583942649,0.6465801428537838,0.6541405320167542,
S08_rsbfilm_middeep_default,L_shape_test_0003,abs_pcyc_gt_0p25,0.770179368369761,0.5968625755588123,0.6923925280570984,
S01_ref3,cross_test_0003,small,0.29850776475605106,0.8868396535798587,0.4067172110080719,
S01_ref3,cross_test_0003,medium,0.2835771044243785,0.9141081088054083,0.4111535847187042,
S01_ref3,cross_test_0003,large,0.24350074669115568,0.9170522355660711,0.3403717875480652,
S01_ref3,cross_test_0003,abs_pcyc_le_0p25,0.2768479747218203,0.9093087545431667,0.3954213261604309,
S01_ref3,cross_test_0003,abs_pcyc_gt_0p25,0.27542077044566554,0.8664776629388666,0.3821250796318054,
S02_plain_residual_unet,cross_test_0003,small,0.2849789597840199,0.8926167057376996,0.39783284068107605,
S02_plain_residual_unet,cross_test_0003,medium,0.27339024802774037,0.9174674245143482,0.40476617217063904,
S02_plain_residual_unet,cross_test_0003,large,0.23040379025791305,0.9220815448876136,0.32555267214775085,
S02_plain_residual_unet,cross_test_0003,abs_pcyc_le_0p25,0.2626795188457489,0.9144320673182982,0.3868655264377594,
S02_plain_residual_unet,cross_test_0003,abs_pcyc_gt_0p25,0.2636429290708461,0.8731664118057991,0.37122228741645813,
S03_concat_Mshell,cross_test_0003,small,0.987123024472652,0.5677121455399641,0.8157488703727722,
S03_concat_Mshell,cross_test_0003,medium,1.0,0.6677788202086806,0.8224194645881653,
S03_concat_Mshell,cross_test_0003,large,0.9967203877761057,0.6029654622393321,0.8549228310585022,
S03_concat_Mshell,cross_test_0003,abs_pcyc_le_0p25,0.9833905616395435,0.6306902121493789,0.8096684813499451,
S03_concat_Mshell,cross_test_0003,abs_pcyc_gt_0p25,0.9983740975283846,0.4239040677074048,0.8400025367736816,
S04_concat_Mshell_delta,cross_test_0003,small,0.3109612507858388,0.8815333124731284,0.4139339327812195,
S04_concat_Mshell_delta,cross_test_0003,medium,0.2965669776164027,0.9098607518692458,0.4203425645828247,
S04_concat_Mshell_delta,cross_test_0003,large,0.25150353600018166,0.9138617060877733,0.3503361940383911,
S04_concat_Mshell_delta,cross_test_0003,abs_pcyc_le_0p25,0.28992560352381386,0.9045526155450077,0.4028134346008301,
S04_concat_Mshell_delta,cross_test_0003,abs_pcyc_gt_0p25,0.2855868968276101,0.8606981858090714,0.3913438320159912,
S05_concat_Mshell_delta_Pcyc,cross_test_0003,small,1.0,0.5619981295869416,0.8213175535202026,
S05_concat_Mshell_delta_Pcyc,cross_test_0003,medium,1.0,0.6677788202086806,0.8224194645881653,
S05_concat_Mshell_delta_Pcyc,cross_test_0003,large,1.0,0.6016596104402472,0.8563989400863647,
S05_concat_Mshell_delta_Pcyc,cross_test_0003,abs_pcyc_le_0p25,1.0,0.6243710966867692,0.8167558312416077,
S05_concat_Mshell_delta_Pcyc,cross_test_0003,abs_pcyc_gt_0p25,1.0,0.42297812232069343,0.8407085537910461,
S06_geometry_branch_bottleneck_concat,cross_test_0003,small,0.35074143852469736,0.8635860631068604,0.4380798935890198,
S06_geometry_branch_bottleneck_concat,cross_test_0003,medium,0.34709478246202485,0.8929315319700672,0.46027395129203796,
S06_geometry_branch_bottleneck_concat,cross_test_0003,large,0.287678378658971,0.8996807185741217,0.38831397891044617,
S06_geometry_branch_bottleneck_concat,cross_test_0003,abs_pcyc_le_0p25,0.32653372600983543,0.8904073803131841,0.4229520857334137,
S06_geometry_branch_bottleneck_concat,cross_test_0003,abs_pcyc_gt_0p25,0.3290246627703034,0.8356892624866012,0.43019843101501465,
S07_generic_film_middeep,cross_test_0003,small,0.4606592980325931,0.8149860340620529,0.5075819492340088,
S07_generic_film_middeep,cross_test_0003,medium,0.47497695134652906,0.8501815032583124,0.5445605516433716,
S07_generic_film_middeep,cross_test_0003,large,0.3574853696170965,0.8711916132969915,0.45898714661598206,
S07_generic_film_middeep,cross_test_0003,abs_pcyc_le_0p25,0.4334659057513305,0.8501799869402936,0.4898225963115692,
S07_generic_film_middeep,cross_test_0003,abs_pcyc_gt_0p25,0.4271142505767544,0.7780971534136797,0.5073044300079346,
S08_rsbfilm_middeep_default,cross_test_0003,small,0.46657207985898924,0.8123170170247964,0.5110607147216797,
S08_rsbfilm_middeep_default,cross_test_0003,medium,0.4816294932060832,0.8479252956515652,0.5487226247787476,
S08_rsbfilm_middeep_default,cross_test_0003,large,0.3615441238349739,0.8695206957011083,0.4626827538013458,
S08_rsbfilm_middeep_default,cross_test_0003,abs_pcyc_le_0p25,0.4393269225012404,0.8479287139329744,0.4932210147380829,
S08_rsbfilm_middeep_default,cross_test_0003,abs_pcyc_gt_0p25,0.43240760179617543,0.7749270256212155,0.5111927390098572,
S01_ref3,double_line_test_0003,small,0.3611763798457314,0.8170869930881979,0.45734190940856934,
S01_ref3,double_line_test_0003,medium,0.5511260430370739,0.7394311855875346,0.6008771061897278,
S01_ref3,double_line_test_0003,large,0.38313812843256456,0.8306671483239093,0.4526541233062744,
S01_ref3,double_line_test_0003,abs_pcyc_le_0p25,0.3888930716675557,0.774956338290626,0.4827960431575775,
S01_ref3,double_line_test_0003,abs_pcyc_gt_0p25,0.46840062596125925,0.7374386302600816,0.511202335357666,
S02_plain_residual_unet,double_line_test_0003,small,0.3453002860834813,0.8260283092657176,0.4463097155094147,
S02_plain_residual_unet,double_line_test_0003,medium,0.5268708380402507,0.7517500178006066,0.5870940089225769,
S02_plain_residual_unet,double_line_test_0003,large,0.3607833246110971,0.8414923877235245,0.43831107020378113,
S02_plain_residual_unet,double_line_test_0003,abs_pcyc_le_0p25,0.3719573961932381,0.7858744624031626,0.4715349078178406,
S02_plain_residual_unet,double_line_test_0003,abs_pcyc_gt_0p25,0.4441424492078686,0.7524565959086384,0.4966331422328949,
S03_concat_Mshell,double_line_test_0003,small,0.9685781114554326,0.46293765684602023,0.7708086967468262,
S03_concat_Mshell,double_line_test_0003,medium,1.0,0.5115550745585493,0.8111754059791565,
S03_concat_Mshell,double_line_test_0003,large,1.0,0.5218941894552376,0.752927303314209,
S03_concat_Mshell,double_line_test_0003,abs_pcyc_le_0p25,0.9765177698670284,0.3859255712959681,0.786072850227356,
S03_concat_Mshell,double_line_test_0003,abs_pcyc_gt_0p25,1.0,0.40239187515654334,0.7664395570755005,
S04_concat_Mshell_delta,double_line_test_0003,small,0.38418907093175353,0.8040664086269067,0.47291311621665955,
S04_concat_Mshell_delta,double_line_test_0003,medium,0.5673840985354354,0.7310743654293794,0.6102253198623657,
S04_concat_Mshell_delta,double_line_test_0003,large,0.39719192417773125,0.8238364906661992,0.4613172709941864,
S04_concat_Mshell_delta,double_line_test_0003,abs_pcyc_le_0p25,0.4094931459043655,0.7614750959447714,0.4968383014202118,
S04_concat_Mshell_delta,double_line_test_0003,abs_pcyc_gt_0p25,0.48407170590576165,0.7277145186477568,0.5202339887619019,
S05_concat_Mshell_delta_Pcyc,double_line_test_0003,small,0.9641116795255579,0.46640462881289835,0.767703115940094,
S05_concat_Mshell_delta_Pcyc,double_line_test_0003,medium,1.0,0.5115550745585493,0.8111754059791565,
S05_concat_Mshell_delta_Pcyc,double_line_test_0003,large,1.0,0.5218941894552376,0.752927303314209,
S05_concat_Mshell_delta_Pcyc,double_line_test_0003,abs_pcyc_le_0p25,0.9731798650491695,0.38894965144030313,0.783668577671051,
S05_concat_Mshell_delta_Pcyc,double_line_test_0003,abs_pcyc_gt_0p25,1.0,0.40239187515654334,0.7664395570755005,
S06_geometry_branch_bottleneck_concat,double_line_test_0003,small,0.43674507908162535,0.7732171629229145,0.5072903037071228,
S06_geometry_branch_bottleneck_concat,double_line_test_0003,medium,0.6213143650154294,0.7029677985622258,0.6397671103477478,
S06_geometry_branch_bottleneck_concat,double_line_test_0003,large,0.4436741938824935,0.8000642656005784,0.4918057918548584,
S06_geometry_branch_bottleneck_concat,double_line_test_0003,abs_pcyc_le_0p25,0.4628048818672607,0.7255352136110043,0.5312228798866272,
S06_geometry_branch_bottleneck_concat,double_line_test_0003,abs_pcyc_gt_0p25,0.5328518881013584,0.695916209334046,0.5492209792137146,
S07_generic_film_middeep,double_line_test_0003,small,0.572139284216781,0.6948420588356365,0.5843648314476013,
S07_generic_film_middeep,double_line_test_0003,medium,0.7828898546957823,0.6201357671899406,0.7191645503044128,
S07_generic_film_middeep,double_line_test_0003,large,0.5980178675380016,0.7234494698829446,0.5752390027046204,
S07_generic_film_middeep,double_line_test_0003,abs_pcyc_le_0p25,0.6089644837970383,0.6290571877364586,0.6126348972320557,
S07_generic_film_middeep,double_line_test_0003,abs_pcyc_gt_0p25,0.6851725695602138,0.5999682760491856,0.6271865963935852,
S08_rsbfilm_middeep_default,double_line_test_0003,small,0.5791106685681765,0.6907760255357626,0.5880857110023499,
S08_rsbfilm_middeep_default,double_line_test_0003,medium,0.7906401876852965,0.6162010795517459,0.722745418548584,
S08_rsbfilm_middeep_default,double_line_test_0003,large,0.6057018386428451,0.7196006490495306,0.5791395306587219,
S08_rsbfilm_middeep_default,double_line_test_0003,abs_pcyc_le_0p25,0.61624071589182,0.6242291778989792,0.6164469718933105,
S08_rsbfilm_middeep_default,double_line_test_0003,abs_pcyc_gt_0p25,0.6927585854566183,0.5951926563912793,0.6308456063270569,
S01_ref3,line_test_0003,small,0.3129913882431295,0.9502187048193519,0.4697594940662384,
S01_ref3,line_test_0003,medium,0.18932907473415225,0.9801052145820244,0.3684241771697998,
S01_ref3,line_test_0003,large,0.2581242405823261,0.971368942853591,0.44169604778289795,
S01_ref3,line_test_0003,abs_pcyc_le_0p25,0.30092816973337494,0.9405529300865825,0.4667763113975525,
S01_ref3,line_test_0003,abs_pcyc_gt_0p25,0.21140856249386059,0.968247216936288,0.3874712288379669,
S02_plain_residual_unet,line_test_0003,small,0.30241794055936655,0.9519640918246185,0.46082350611686707,
S02_plain_residual_unet,line_test_0003,medium,0.18298463399386924,0.9807931033446723,0.3609399199485779,
S02_plain_residual_unet,line_test_0003,large,0.25136702637539227,0.9721407008966289,0.4351876378059387,
S02_plain_residual_unet,line_test_0003,abs_pcyc_le_0p25,0.2918146072997882,0.9424368149588492,0.45908403396606445,
S02_plain_residual_unet,line_test_0003,abs_pcyc_gt_0p25,0.20415755943062341,0.9693842883926314,0.37946316599845886,
S03_concat_Mshell,line_test_0003,small,0.7602511242697897,0.8738214238096759,0.7789952754974365,
S03_concat_Mshell,line_test_0003,medium,1.0,0.8911021410037144,0.8710248470306396,
S03_concat_Mshell,line_test_0003,large,1.0,0.8859892331869855,0.8869063854217529,
S03_concat_Mshell,line_test_0003,abs_pcyc_le_0p25,0.8181907064862178,0.8298048130385494,0.8073989152908325,
S03_concat_Mshell,line_test_0003,abs_pcyc_gt_0p25,1.0,0.8425335105701391,0.8744175434112549,
S04_concat_Mshell_delta,line_test_0003,small,0.3267096348571602,0.9479191800530203,0.48267289996147156,
S04_concat_Mshell_delta,line_test_0003,medium,0.18739670375347056,0.9803092283828532,0.3674367070198059,
S04_concat_Mshell_delta,line_test_0003,large,0.26544052339200297,0.9705363567286766,0.44760313630104065,
S04_concat_Mshell_delta,line_test_0003,abs_pcyc_le_0p25,0.3098873734811995,0.9386696090344566,0.47515425086021423,
S04_concat_Mshell_delta,line_test_0003,abs_pcyc_gt_0p25,0.21723673545969313,0.9673423391108804,0.3924938142299652,
S05_concat_Mshell_delta_Pcyc,line_test_0003,small,0.850406079820628,0.8578912820664424,0.8355804085731506,
S05_concat_Mshell_delta_Pcyc,line_test_0003,medium,1.0,0.8911021410037144,0.8710248470306396,
S05_concat_Mshell_delta_Pcyc,line_test_0003,large,1.0,0.8859892331869855,0.8869063854217529,
S05_concat_Mshell_delta_Pcyc,line_test_0003,abs_pcyc_le_0p25,0.8865581896448861,0.8143854828653526,0.8498377799987793,
S05_concat_Mshell_delta_Pcyc,line_test_0003,abs_pcyc_gt_0p25,1.0,0.8425335105701391,0.8744175434112549,
S06_geometry_branch_bottleneck_concat,line_test_0003,small,0.408490237128949,0.9340866986282069,0.5533214807510376,
S06_geometry_branch_bottleneck_concat,line_test_0003,medium,0.2768104254678667,0.9706182205340744,0.4487374424934387,
S06_geometry_branch_bottleneck_concat,line_test_0003,large,0.36480628101421514,0.959154030578728,0.5265321135520935,
S06_geometry_branch_bottleneck_concat,line_test_0003,abs_pcyc_le_0p25,0.39901101966983077,0.9197812577609826,0.550594687461853,
S06_geometry_branch_bottleneck_concat,line_test_0003,abs_pcyc_gt_0p25,0.30569528660975315,0.953436847435166,0.4693748950958252,
S07_generic_film_middeep,line_test_0003,small,0.5069817826239452,0.9170870893398029,0.6320993304252625,
S07_generic_film_middeep,line_test_0003,medium,0.3908481076245408,0.958105343243101,0.5393667817115784,
S07_generic_film_middeep,line_test_0003,large,0.4636613610077014,0.947756501733211,0.5964905023574829,
S07_generic_film_middeep,line_test_0003,abs_pcyc_le_0p25,0.49936806588169,0.8980390695151359,0.6279488205909729,
S07_generic_film_middeep,line_test_0003,abs_pcyc_gt_0p25,0.41195921204974667,0.9364800177029502,0.5520723462104797,
S08_rsbfilm_middeep_default,line_test_0003,small,0.5129007562393898,0.9160595535330839,0.6364969611167908,
S08_rsbfilm_middeep_default,line_test_0003,medium,0.39891909237332357,0.9572178796990448,0.5450395345687866,
S08_rsbfilm_middeep_default,line_test_0003,large,0.47176118241592796,0.946821394512418,0.6017791032791138,
S08_rsbfilm_middeep_default,line_test_0003,abs_pcyc_le_0p25,0.5059238083502228,0.8966121183727888,0.6326249837875366,
S08_rsbfilm_middeep_default,line_test_0003,abs_pcyc_gt_0p25,0.4198842285003126,0.9352131637101592,0.557542622089386,
S01_ref3,point_cluster_test_0003,small,0.14580184053374495,0.984692828049746,0.33148694038391113,
S01_ref3,point_cluster_test_0003,medium,0.014312010495577924,0.9994052751654006,0.0894743800163269,
S01_ref3,point_cluster_test_0003,large,0.12422339379003172,0.9873888204469409,0.22014877200126648,
S01_ref3,point_cluster_test_0003,abs_pcyc_le_0p25,0.11052814013089306,0.9854093973284804,0.25081607699394226,
S01_ref3,point_cluster_test_0003,abs_pcyc_gt_0p25,0.12422339379003172,0.9873888204469409,0.22014877200126648,
S02_plain_residual_unet,point_cluster_test_0003,small,0.13971840436864053,0.9853482796864202,0.32404035329818726,
S02_plain_residual_unet,point_cluster_test_0003,medium,0.014324540972307986,0.999404766144717,0.08951354026794434,
S02_plain_residual_unet,point_cluster_test_0003,large,0.116006773927618,0.9882412505363701,0.21515199542045593,
S02_plain_residual_unet,point_cluster_test_0003,abs_pcyc_le_0p25,0.10608001631875355,0.9860115096563312,0.24586474895477295,
S02_plain_residual_unet,point_cluster_test_0003,abs_pcyc_gt_0p25,0.116006773927618,0.9882412505363701,0.21515199542045593,
S03_concat_Mshell,point_cluster_test_0003,small,0.6996051791272938,0.9238351922688531,0.7199620008468628,
S03_concat_Mshell,point_cluster_test_0003,medium,0.12794774886439184,0.9945773073360691,0.26752519607543945,
S03_concat_Mshell,point_cluster_test_0003,large,0.41878991829944273,0.9555352985873606,0.5497257113456726,
S03_concat_Mshell,point_cluster_test_0003,abs_pcyc_le_0p25,0.5462512946264513,0.92302368885254,0.5691497325897217,
S03_concat_Mshell,point_cluster_test_0003,abs_pcyc_gt_0p25,0.41878991829944273,0.9555352985873606,0.5497257113456726,
S04_concat_Mshell_delta,point_cluster_test_0003,small,0.1657776738304875,0.9825420722088813,0.35343706607818604,
S04_concat_Mshell_delta,point_cluster_test_0003,medium,0.008976174372395939,0.9996223916714451,0.07085883617401123,
S04_concat_Mshell_delta,point_cluster_test_0003,large,0.1453004608575904,0.9851755193401722,0.2411421239376068,
S04_concat_Mshell_delta,point_cluster_test_0003,abs_pcyc_le_0p25,0.12371382049325354,0.9835886914127404,0.25924432277679443,
S04_concat_Mshell_delta,point_cluster_test_0003,abs_pcyc_gt_0p25,0.1453004608575904,0.9851755193401722,0.2411421239376068,
S05_concat_Mshell_delta_Pcyc,point_cluster_test_0003,small,0.996398687357716,0.8910178180680478,0.8715133666992188,
S05_concat_Mshell_delta_Pcyc,point_cluster_test_0003,medium,0.9404865557141957,0.9595033181726782,0.7253116965293884,
S05_concat_Mshell_delta_Pcyc,point_cluster_test_0003,large,0.8119305594215286,0.912783197363567,0.7756792306900024,
S05_concat_Mshell_delta_Pcyc,point_cluster_test_0003,abs_pcyc_le_0p25,0.981399570946673,0.858880076538387,0.8227794766426086,
S05_concat_Mshell_delta_Pcyc,point_cluster_test_0003,abs_pcyc_gt_0p25,0.8119305594215286,0.912783197363567,0.7756792306900024,
S06_geometry_branch_bottleneck_concat,point_cluster_test_0003,small,0.23894518744967466,0.9745932199680419,0.4257907271385193,
S06_geometry_branch_bottleneck_concat,point_cluster_test_0003,medium,0.00015832945080302408,0.9999832883991304,0.009410858154296875,
S06_geometry_branch_bottleneck_concat,point_cluster_test_0003,large,0.18893788161199784,0.9805088923028558,0.30955249071121216,
S06_geometry_branch_bottleneck_concat,point_cluster_test_0003,abs_pcyc_le_0p25,0.17488779713520805,0.9764410942249977,0.2869974374771118,
S06_geometry_branch_bottleneck_concat,point_cluster_test_0003,abs_pcyc_gt_0p25,0.18893788161199784,0.9805088923028558,0.30955249071121216,
S07_generic_film_middeep,point_cluster_test_0003,small,0.30305431845779374,0.9675613091821353,0.48077473044395447,
S07_generic_film_middeep,point_cluster_test_0003,medium,0.0006597939192610003,0.9999624938933666,0.019211113452911377,
S07_generic_film_middeep,point_cluster_test_0003,large,0.23541883883054132,0.9755076577651383,0.3677102327346802,
S07_generic_film_middeep,point_cluster_test_0003,abs_pcyc_le_0p25,0.22193341898239674,0.9698330678864299,0.32692018151283264,
S07_generic_film_middeep,point_cluster_test_0003,abs_pcyc_gt_0p25,0.23541883883054132,0.9755076577651383,0.3677102327346802,
S08_rsbfilm_middeep_default,point_cluster_test_0003,small,0.3095252977095014,0.9668502278033895,0.48589038848876953,
S08_rsbfilm_middeep_default,point_cluster_test_0003,medium,0.0009876747443742788,0.9999489082828733,0.02350473403930664,
S08_rsbfilm_middeep_default,point_cluster_test_0003,large,0.24036713393445377,0.9749755082378988,0.3728719651699066,
S08_rsbfilm_middeep_default,point_cluster_test_0003,abs_pcyc_le_0p25,0.22675643848692043,0.9691487131062789,0.33176183700561523,
S08_rsbfilm_middeep_default,point_cluster_test_0003,abs_pcyc_gt_0p25,0.24036713393445377,0.9749755082378988,0.3728719651699066,
S01_ref3,small_rect_edge_test_0003,small,0.34884813013819793,0.9120957197606734,0.5047096610069275,
S01_ref3,small_rect_edge_test_0003,medium,0.20204974195960768,0.9615536897110679,0.348568856716156,
S01_ref3,small_rect_edge_test_0003,large,0.11417972526605533,0.972075948450477,0.27750280499458313,
S01_ref3,small_rect_edge_test_0003,abs_pcyc_le_0p25,0.2867328189480092,0.9076318835083956,0.4474477171897888,
S01_ref3,small_rect_edge_test_0003,abs_pcyc_gt_0p25,0.14544976789237296,0.9594508057201583,0.30113619565963745,
S02_plain_residual_unet,small_rect_edge_test_0003,small,0.3364942356203627,0.9153581960708004,0.49589982628822327,
S02_plain_residual_unet,small_rect_edge_test_0003,medium,0.1898331397740707,0.9639689671654054,0.338133841753006,
S02_plain_residual_unet,small_rect_edge_test_0003,large,0.11281355779769646,0.9724369665809686,0.27487918734550476,
S02_plain_residual_unet,small_rect_edge_test_0003,abs_pcyc_le_0p25,0.27563436113611434,0.9114521614400991,0.43862834572792053,
S02_plain_residual_unet,small_rect_edge_test_0003,abs_pcyc_gt_0p25,0.14080320747595793,0.960811292494194,0.2959609925746918,
S03_concat_Mshell,small_rect_edge_test_0003,small,1.0,0.7364332333083109,0.8507408499717712,
S03_concat_Mshell,small_rect_edge_test_0003,medium,1.0,0.7971133431883441,0.7909950017929077,
S03_concat_Mshell,small_rect_edge_test_0003,large,1.0,0.7245006059051178,0.8756524920463562,
S03_concat_Mshell,small_rect_edge_test_0003,abs_pcyc_le_0p25,1.0,0.6514729981911739,0.8506705164909363,
S03_concat_Mshell,small_rect_edge_test_0003,abs_pcyc_gt_0p25,1.0,0.6846022337311795,0.8321625590324402,
S04_concat_Mshell_delta,small_rect_edge_test_0003,small,0.3594162043068649,0.9093035194628366,0.5121827125549316,
S04_concat_Mshell_delta,small_rect_edge_test_0003,medium,0.1966178843922214,0.9626972655763023,0.34129390120506287,
S04_concat_Mshell_delta,small_rect_edge_test_0003,large,0.11579845768019237,0.9716527640968643,0.2800399363040924,
S04_concat_Mshell_delta,small_rect_edge_test_0003,abs_pcyc_le_0p25,0.28962923389551976,0.9068440345885738,0.4469614624977112,
S04_concat_Mshell_delta,small_rect_edge_test_0003,abs_pcyc_gt_0p25,0.148645938330115,0.9585078992271409,0.30464404821395874,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0003,small,0.9873402507610591,0.7397763840568932,0.8459981083869934,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0003,medium,1.0,0.7971133431883441,0.7909950017929077,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0003,large,1.0,0.7245006059051178,0.8756524920463562,
S05_concat_Mshell_delta_Pcyc,small_rect_edge_test_0003,abs_pcyc_le_0p25,0.9915019089375606,0.6544384578013454,0.8475087285041809,
