table_method,method,seed,sample_id,family,NMSE,PSNR,SSIM,MAE,runtime_per_sample,network_runtime_per_sample,end_to_end_runtime_per_sample,source
T02_ref3,ref3,0,point_cluster_test_0001,point_cluster,3.9558694141407313,25.698748756379928,0.22076768391511112,0.009851604700088501,0.3878054569941014,,0.3878054569941014,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0002,point_cluster,12.368916055710809,24.68232246130341,0.13840100875980121,0.01001445110887289,0.22930268105119467,,0.22930268105119467,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0003,point_cluster,18.9885798124762,23.079165960302905,0.10246053228788736,0.01072299387305975,0.35245712101459503,,0.35245712101459503,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0004,point_cluster,4.35650517309383,25.027007013016235,0.19403024276224157,0.010260539129376411,0.3425815349910408,,0.3425815349910408,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0005,point_cluster,4.571261306511319,24.76559073774483,0.15102242666042043,0.011394094675779343,0.25776874413713813,,0.25776874413713813,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0006,point_cluster,20.145060345877898,22.02629511088358,0.0809879593410838,0.011867261491715908,0.5376608949154615,,0.5376608949154615,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0007,point_cluster,24.531646415725273,21.710846067372906,0.06880111609285798,0.012977169826626778,0.26005163113586605,,0.26005163113586605,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0008,point_cluster,16.457929954995468,22.586289316674133,0.08743811776850305,0.0120964664965868,0.2578556318767369,,0.2578556318767369,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0009,point_cluster,13.941082898513537,24.63645022794963,0.18961836630456239,0.007390833459794521,0.3565294430591166,,0.3565294430591166,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0010,point_cluster,4.550754424658355,24.701817352694523,0.1715421267870638,0.010643248446285725,0.3959274850785732,,0.3959274850785732,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0011,point_cluster,26.124335208885793,20.736596137980314,0.040056444696771526,0.016767136752605438,0.26508853305131197,,0.26508853305131197,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0012,point_cluster,8.104192872300578,24.567648761043323,0.1633324286417862,0.008592503145337105,0.3106887808535248,,0.3106887808535248,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0013,point_cluster,9.40680057842769,22.626197096828502,0.0588850085506696,0.017972636967897415,0.35506913298740983,,0.35506913298740983,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0014,point_cluster,6.964103870402129,25.833101628329782,0.2204103895467587,0.0072594559751451015,0.23750713281333447,,0.23750713281333447,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0015,point_cluster,6.869029789407138,26.026830862394853,0.22542482987555842,0.006856473162770271,0.3127904438879341,,0.3127904438879341,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0016,point_cluster,9.044329245940753,22.31493343524932,0.08136752199193524,0.01594388671219349,0.4682110499124974,,0.4682110499124974,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0017,point_cluster,14.309402495942228,24.590493656888967,0.23099226033744255,0.007245099171996117,0.2236923889722675,,0.2236923889722675,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0018,point_cluster,28.063406684234053,21.25424015705494,0.060916420684482143,0.013240963220596313,0.34970203996635973,,0.34970203996635973,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T02_ref3,ref3,0,point_cluster_test_0019,point_cluster,14.510070626051228,23.277181112413906,0.10792015601908729,0.010377067141234875,0.49344893195666373,,0.49344893195666373,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0000,line,2.3727012426319876,27.088583103751663,0.37938576005746516,0.0053777252323925495,0.8165512320119888,,0.8165512320119888,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0001,line,1.252488264421937,24.93248756340402,0.43055801932472376,0.009389691054821014,1.0445069838315248,,1.0445069838315248,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0002,line,2.339535778939339,26.511003172979542,0.3332016557592625,0.006868604104965925,0.49208204983733594,,0.49208204983733594,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0003,line,2.6693395731895895,29.647077017585243,0.4464678872498297,0.004263304639607668,0.7751479679718614,,0.7751479679718614,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0004,line,4.040294885863716,30.57427604932017,0.5061571815013752,0.003170238109305501,0.5425129518844187,,0.5425129518844187,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0005,line,2.444166047836354,28.53570358464348,0.4160698645765999,0.00455191545188427,0.5343995881266892,,0.5343995881266892,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0006,line,1.626758757648878,29.485809885044524,0.5289260652498124,0.0029907403513789177,1.0837310920469463,,1.0837310920469463,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0007,line,4.028908022583405,23.737028963429157,0.18771433961023745,0.010645448230206966,0.8258532078471035,,0.8258532078471035,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0008,line,1.105666690701175,25.38450371038502,0.40248151997908743,0.007897941395640373,0.49366121203638613,,0.49366121203638613,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0009,line,1.7563544269213887,27.76069816508736,0.4068461904945502,0.005188462790101767,0.7171290209516883,,0.7171290209516883,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0010,line,2.446042280005192,28.535035644056105,0.4459557058438191,0.004000366665422916,0.9334526229649782,,0.9334526229649782,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0011,line,1.9078370556791475,24.941476792842025,0.27942031590825966,0.009327911771833897,0.4961732018273324,,0.4961732018273324,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0012,line,1.3468024857564853,28.38888044394992,0.49304744747585033,0.004422328434884548,0.7453965428285301,,0.7453965428285301,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0013,line,1.0561862972988183,26.77633026983921,0.5476890493577965,0.005969325080513954,0.5044794089626521,,0.5044794089626521,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0014,line,3.1954761531897296,29.7846051108932,0.4633323485031188,0.003775359131395817,0.3690258089918643,,0.3690258089918643,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0015,line,4.531949451709998,28.826245244103255,0.3997405581876079,0.004244005773216486,0.4385651450138539,,0.4385651450138539,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0016,line,1.7178213048456155,25.85323063864403,0.3130481443271635,0.008030070923268795,0.6521596941165626,,0.6521596941165626,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0017,line,2.3340557916313394,28.413890631695264,0.4505860819394259,0.004680547397583723,0.38660184387117624,,0.38660184387117624,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0018,line,2.474646369636573,25.433472025885333,0.3240691597049041,0.007452142424881458,0.5740288950037211,,0.5740288950037211,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,line_test_0019,line,2.0883340630332023,26.103089193702917,0.35980008858776713,0.006298643536865711,0.5176625549793243,,0.5176625549793243,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0000,cross,1.7440649300869093,29.764737956377925,0.4927663386434103,0.004229913465678692,0.5030880710110068,,0.5030880710110068,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0001,cross,0.9683038273177668,26.640557579216836,0.502633869903878,0.007264774292707443,0.6850595760624856,,0.6850595760624856,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0002,cross,2.8494971964586533,25.81730600919589,0.314145825689438,0.0072102597914636135,0.5035201620776206,,0.5035201620776206,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0003,cross,1.5771876101490352,25.654067112711886,0.3553551566295164,0.009238330647349358,0.8130474169738591,,0.8130474169738591,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0004,cross,1.6765670823697123,25.621480142542886,0.35789308904427375,0.009075706824660301,0.6977865770459175,,0.6977865770459175,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0005,cross,2.6309929663329936,26.96351479022054,0.31261544396066426,0.0075055318884551525,0.5334077700972557,,0.5334077700972557,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0006,cross,1.5423800936566856,26.838328531708168,0.4577129106131023,0.0051030488684773445,0.5563377740327269,,0.5563377740327269,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0007,cross,3.999242675894844,27.911546855041102,0.3547719694914482,0.005265424028038979,0.6022155759856105,,0.6022155759856105,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0008,cross,0.9565499582278809,28.158957398536874,0.5505529020086845,0.005751130636781454,0.5042289509437978,,0.5042289509437978,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0009,cross,3.789872881848953,27.09335302075025,0.30671967879075324,0.0061245388351380825,0.548358733067289,,0.548358733067289,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0010,cross,1.9952527648999863,29.04753723855857,0.4408454062009132,0.0041680773720145226,1.137125811073929,,1.137125811073929,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0011,cross,1.3608398199021818,25.976089036216333,0.3410411402779393,0.007474093697965145,0.5300307727884501,,0.5300307727884501,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0012,cross,2.243335239671915,28.15766114542608,0.43142110358739166,0.005530237685889006,0.6581435410771519,,0.6581435410771519,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0013,cross,3.1254070885267997,26.71317452055206,0.2757230723942668,0.007740456145256758,1.0989426160231233,,1.0989426160231233,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,cross_test_0014,cross,1.7356576108547364,25.308883558471493,0.36095403539739745,0.008091751486063004,0.4602857518475503,,0.4602857518475503,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0000,L-shape,1.2520128115857105,25.1960865537861,0.33540086952139236,0.008918378502130508,0.5852269460447133,,0.5852269460447133,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0001,L-shape,1.9768403908584016,24.703737405431344,0.3234313850510432,0.008164559490978718,0.9144924280699342,,0.9144924280699342,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0002,L-shape,1.632415065432279,25.152614763052625,0.306014202149631,0.009711657650768757,0.5455272421240807,,0.5455272421240807,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0003,L-shape,1.3277791835063388,26.257040360282936,0.3821839972538145,0.00732145830988884,0.6074311030097306,,0.6074311030097306,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0004,L-shape,2.153595225860836,22.44874404025726,0.1745800445946006,0.015163176693022251,1.482357095927,,1.482357095927,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0005,L-shape,1.9943330670634878,24.14174249233461,0.23656738557524185,0.011143418028950691,0.5405401750467718,,0.5405401750467718,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0006,L-shape,2.2075052843830734,27.72206298952353,0.3866255238697377,0.005239835474640131,0.5153556000441313,,0.5153556000441313,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0007,L-shape,1.4914164097598739,25.263531994103264,0.3099432338308575,0.009481600485742092,0.6335398249793798,,0.6335398249793798,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0008,L-shape,2.5821143851859185,26.354653536060457,0.2770845403141426,0.00669116759672761,0.4657529469113797,,0.4657529469113797,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0009,L-shape,1.799094716733821,23.852699356268165,0.24577499730578373,0.012244286015629768,1.2425877510104328,,1.2425877510104328,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0010,L-shape,2.0758055653936687,27.43058546002124,0.3477211551042638,0.0063150725327432156,0.663380014942959,,0.663380014942959,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0011,L-shape,4.896079666481165,26.48135888852815,0.28066029857402586,0.006184149533510208,0.44041296909563243,,0.44041296909563243,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0012,L-shape,1.6495653546341036,24.584643777650726,0.28071555269980836,0.010239485651254654,0.9623800569679588,,0.9623800569679588,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0013,L-shape,1.292377270234794,26.148300192358555,0.34384235231926435,0.007323761936277151,0.9223833160940558,,0.9223833160940558,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0014,L-shape,1.7312702339535613,29.80914948042264,0.49032948199292453,0.0030241033528000116,0.4909208461176604,,0.4909208461176604,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0015,L-shape,1.392632902132773,24.427257081658222,0.2958683496784202,0.010627416893839836,0.6955838410649449,,0.6955838410649449,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0016,L-shape,2.0072644446509433,24.384708007571867,0.23942522355728293,0.011276141740381718,0.8089138860814273,,0.8089138860814273,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0017,L-shape,1.9596318430109096,23.378376626610663,0.21672724185341022,0.01326714362949133,0.7274749202188104,,0.7274749202188104,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0018,L-shape,1.7040578354184717,23.884810074083177,0.2741995019806709,0.010069075971841812,1.0218042228370905,,1.0218042228370905,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,L_shape_test_0019,L-shape,3.7092085321248423,27.63719573088197,0.34160870226796214,0.005229155067354441,0.8728123509790748,,0.8728123509790748,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0000,double-line,1.587610464183641,24.225127044131018,0.3341715429457247,0.008982216008007526,0.5637499128933996,,0.5637499128933996,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0001,double-line,1.391358049034871,25.202721304728687,0.3368167473659726,0.008910639211535454,0.9046688980888575,,0.9046688980888575,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0002,double-line,1.396718839925303,29.794741174454767,0.47460950242434974,0.003697524080052972,0.4548179788980633,,0.4548179788980633,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0003,double-line,2.054100263215866,22.50107182761616,0.21264535331422832,0.01584196835756302,0.7200901980977505,,0.7200901980977505,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0004,double-line,1.1249137290209466,25.383931144924485,0.43101977411837905,0.009674866683781147,0.9008782261516899,,0.9008782261516899,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0005,double-line,1.2827043387237278,24.91303212269003,0.3244457646421086,0.009818597696721554,0.567345482064411,,0.567345482064411,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0006,double-line,2.3656296992927652,21.563308545695474,0.16324147604969758,0.017692765220999718,0.8794708140194416,,0.8794708140194416,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0007,double-line,5.16097584975926,24.8150886037552,0.1945657898258622,0.00905235018581152,0.5662777179386467,,0.5662777179386467,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0008,double-line,8.35896189666505,19.145970359498893,0.03652945758904934,0.027122922241687775,5.651362137869,,5.651362137869,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0009,double-line,2.282839111820803,24.38529916671623,0.2765365324898452,0.009430439211428165,1.0918263231869787,,1.0918263231869787,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0010,double-line,2.033404136729029,23.25830625422875,0.22583936569895197,0.01280469074845314,0.9217207839246839,,0.9217207839246839,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0011,double-line,2.209720686558707,24.538824338623204,0.24380038423134867,0.01091365423053503,0.5755255019757897,,0.5755255019757897,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0012,double-line,3.8081449091751187,24.841640377143843,0.24541000623786938,0.008010935969650745,0.941546190995723,,0.941546190995723,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0013,double-line,1.8197356445763313,22.412316026614004,0.2234897875005003,0.01699921116232872,0.8001615041866899,,0.8001615041866899,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,double_line_test_0014,double-line,2.002472378069411,22.762302522218818,0.19731222802155277,0.014377033337950706,0.6283612959086895,,0.6283612959086895,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,small_rect_edge_test_0000,small_rect_edge,2.2441328987759213,26.378382272922867,0.359169108435523,0.005720862653106451,0.38549134391359985,,0.38549134391359985,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,small_rect_edge_test_0001,small_rect_edge,2.224118699959731,27.325589736527593,0.3561363180280474,0.006112993229180574,0.44507535290904343,,0.44507535290904343,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,small_rect_edge_test_0002,small_rect_edge,1.8789532118765047,24.98267932106348,0.262745057446682,0.009370563551783562,0.5049911581445485,,0.5049911581445485,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,small_rect_edge_test_0003,small_rect_edge,3.0303405263440393,25.69426405082226,0.2653039361404477,0.007852801121771336,0.5413347820285708,,0.5413347820285708,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,small_rect_edge_test_0004,small_rect_edge,2.3814730748885284,25.3829004378957,0.24707230808519276,0.008668594062328339,0.5683013328816742,,0.5683013328816742,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,small_rect_edge_test_0005,small_rect_edge,2.88468286051822,24.860736954615607,0.2613695923817562,0.00836600549519062,0.5706910269800574,,0.5706910269800574,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
T03_ref9,ref9,0,small_rect_edge_test_0006,small_rect_edge,2.1285475337128763,26.68433794618481,0.32662269699194685,0.006555355153977871,0.5427437920589,,0.5427437920589,/home/superws/2026_Projects/Codex_reference_plane_real/exp/task_real_006d_800_formal/20260419_112717/mainline_vs_baselines_metrics.json
